date,portfolio_value,cash,positions,market_regime,cum_return,max_drawdown
2024-09-18,302304.1974329401,80164.19143294013,9,BEAR,0.5115209871647006,-0.16134568251869985
2024-09-19,309897.3210329402,80164.19143294013,9,BEAR,0.5494866051647009,-0.12338006451869954
2024-09-20,311960.56793294015,80164.19143294013,9,BEAR,0.5598028396647008,-0.11306383001869968
2024-09-23,308454.9210329401,80164.19143294013,9,BEAR,0.5422746051647005,-0.13059206451869998
2024-09-24,311209.1531979402,79361.44979719014,9,BEAR,0.5560457659897011,-0.11682090369369935
2024-09-25,312984.1922455101,78730.03837522015,9,BEAR,0.5649209612275505,-0.10794570845584994
2024-09-26,326545.5389748201,84052.93702282014,9,BEAR,0.6327276948741005,-0.040138974809299954
2024-09-27,352548.23692282016,84052.93702282014,9,BEAR,0.7627411846141008,0.0
2024-09-30,419575.5370228201,84052.93702282014,9,BEAR,1.0978776851141006,0.0
2024-10-08,410088.5110179201,104337.30601792014,8,BEAR,1.0504425550896004,-0.04743513002450017
2024-10-09,400407.6521179201,85440.62091258014,14,BULL,1.0020382605896003,-0.09583942452450023
2024-10-10,384686.2270413802,88037.84621458013,17,BULL,0.9234311352069009,-0.17444654990719966
2024-10-11,376893.1135832302,131388.07510613013,20,BULL,0.8844655679161508,-0.21341211719794972
2024-10-14,381718.83290613006,101256.10822713013,23,BULL,0.9085941645306503,-0.18928352058345022
2024-10-15,371107.03717828006,69741.00578804013,28,BULL,0.8555351858914004,-0.24234249922270013
2024-10-16,382185.18398804014,33135.49642874012,30,BULL,0.9109259199402007,-0.1869517651738999
2024-10-17,383696.82542973995,2334.542791340129,30,BULL,0.9184841271486999,-0.17939355796540069
2024-10-18,419216.82079134014,2334.542791340129,30,BULL,1.0960841039567009,-0.001793581157399693
2024-10-21,434499.26819134003,2334.542791340129,30,BULL,1.1724963409567,0.0
2024-10-22,426006.0935913402,2334.542791340129,30,BULL,1.130030467956701,-0.04246587299999893
2024-10-23,421216.2159913401,2334.542791340129,30,BULL,1.1060810799567005,-0.0664152609999995
2024-10-24,435137.6456913401,2334.542791340129,30,BULL,1.1756882284567003,0.0
2024-10-25,439594.2046015402,3166.0492630201306,30,BULL,1.197971023007701,0.0
2024-10-28,446170.24528402014,2664.380881620131,30,BULL,1.2308512264201008,0.0
2024-10-29,435392.8432816201,2664.380881620131,30,BULL,1.1769642164081007,-0.053887010012000136
2024-10-30,445561.97958162014,2664.380881620131,30,BULL,1.2278098979081005,-0.003041328512000341
2024-10-31,447865.72703282005,7793.471777290133,30,BULL,1.2393286351641004,0.0
2024-11-01,415529.6890736901,47425.94617379014,26,BULL,1.0776484453684505,-0.1616801897956499
2024-11-04,426351.30412099004,74689.12788641012,27,BULL,1.13175652060495,-0.10757211455915039
2024-11-05,443837.60681321,79307.9249641101,28,BULL,1.21918803406605,-0.020140601098050492
2024-11-06,438418.21260911,33219.616479010096,30,BULL,1.1920910630455501,-0.047237572118550286
2024-11-07,455106.2352790101,33219.616479010096,30,BULL,1.2755311763950505,0.0
2024-11-08,461436.9822790101,33219.616479010096,30,BULL,1.3071849113950504,0.0
2024-11-11,473877.15757901,11660.693000610096,30,BULL,1.36938578789505,0.0
2024-11-12,463810.1167006101,11660.693000610096,30,BULL,1.3190505835030506,-0.050335204391999344
2024-11-13,458923.13490061,11660.693000610096,30,BULL,1.2946156745030502,-0.07477011339199979
2024-11-14,448770.0921246101,6196.694384610096,30,BULL,1.2438504606230505,-0.12553532727199945
2024-11-15,429668.8985636101,15407.664312560095,30,BULL,1.1483444928180506,-0.22104129507699932
2024-11-18,414525.29051965015,50337.715065250086,30,BULL,1.072626452598251,-0.296759335296799
2024-11-19,429364.97106525017,50337.715065250086,30,BULL,1.1468248553262508,-0.22256093256879916
2024-11-20,436542.3939652501,50337.715065250086,30,BULL,1.1827119698262507,-0.18667381806879924
